110101.0,2013.0,11.0,1.0,1.0,10.1
110102.0,2013.0,11.0,1.0,2.0,9.6
110103.0,2013.0,11.0,1.0,3.0,9.1
110104.0,2013.0,11.0,1.0,4.0,8.5
110105.0,2013.0,11.0,1.0,5.0,8.3
110106.0,2013.0,11.0,1.0,6.0,8.0
110107.0,2013.0,11.0,1.0,7.0,7.8
110108.0,2013.0,11.0,1.0,8.0,8.3
110109.0,2013.0,11.0,1.0,9.0,10.7
110110.0,2013.0,11.0,1.0,10.0,12.5
110111.0,2013.0,11.0,1.0,11.0,15.6
110112.0,2013.0,11.0,1.0,12.0,16.2
110113.0,2013.0,11.0,1.0,13.0,16.3
110114.0,2013.0,11.0,1.0,14.0,16.8
110115.0,2013.0,11.0,1.0,15.0,16.8
110116.0,2013.0,11.0,1.0,16.0,16.0
110117.0,2013.0,11.0,1.0,17.0,14.9
110118.0,2013.0,11.0,1.0,18.0,13.4
110119.0,2013.0,11.0,1.0,19.0,13.2
110120.0,2013.0,11.0,1.0,20.0,13.3
110121.0,2013.0,11.0,1.0,21.0,13.3
110122.0,2013.0,11.0,1.0,22.0,13.1
110123.0,2013.0,11.0,1.0,23.0,13.1
110200.0,2013.0,11.0,2.0,0.0,13.1
110201.0,2013.0,11.0,2.0,1.0,13.2
110202.0,2013.0,11.0,2.0,2.0,13.3
110203.0,2013.0,11.0,2.0,3.0,13.2
110204.0,2013.0,11.0,2.0,4.0,13.4
110205.0,2013.0,11.0,2.0,5.0,13.2
110206.0,2013.0,11.0,2.0,6.0,13.4
110207.0,2013.0,11.0,2.0,7.0,13.3
110208.0,2013.0,11.0,2.0,8.0,13.3
110209.0,2013.0,11.0,2.0,9.0,13.5
110210.0,2013.0,11.0,2.0,10.0,13.9
110211.0,2013.0,11.0,2.0,11.0,14.3
110212.0,2013.0,11.0,2.0,12.0,15.2
110213.0,2013.0,11.0,2.0,13.0,15.2
110214.0,2013.0,11.0,2.0,14.0,15.2
110215.0,2013.0,11.0,2.0,15.0,15.2
110216.0,2013.0,11.0,2.0,16.0,14.7
110217.0,2013.0,11.0,2.0,17.0,14.2
110218.0,2013.0,11.0,2.0,18.0,13.8
110219.0,2013.0,11.0,2.0,19.0,13.6
110220.0,2013.0,11.0,2.0,20.0,13.4
110221.0,2013.0,11.0,2.0,21.0,13.5
110222.0,2013.0,11.0,2.0,22.0,13.3
110223.0,2013.0,11.0,2.0,23.0,13.3
110300.0,2013.0,11.0,3.0,0.0,13.2
110301.0,2013.0,11.0,3.0,1.0,13.1
110302.0,2013.0,11.0,3.0,2.0,12.9
110303.0,2013.0,11.0,3.0,3.0,12.8
110304.0,2013.0,11.0,3.0,4.0,12.5
110305.0,2013.0,11.0,3.0,5.0,12.6
110306.0,2013.0,11.0,3.0,6.0,12.6
110307.0,2013.0,11.0,3.0,7.0,12.6
110308.0,2013.0,11.0,3.0,8.0,12.4
110309.0,2013.0,11.0,3.0,9.0,12.7
110310.0,2013.0,11.0,3.0,10.0,13.0
110311.0,2013.0,11.0,3.0,11.0,13.3
110312.0,2013.0,11.0,3.0,12.0,13.8
110313.0,2013.0,11.0,3.0,13.0,14.7
110314.0,2013.0,11.0,3.0,14.0,17.1
110315.0,2013.0,11.0,3.0,15.0,18.4
110316.0,2013.0,11.0,3.0,16.0,18.0
110317.0,2013.0,11.0,3.0,17.0,16.7
110318.0,2013.0,11.0,3.0,18.0,14.2
110319.0,2013.0,11.0,3.0,19.0,13.3
110320.0,2013.0,11.0,3.0,20.0,12.8
110321.0,2013.0,11.0,3.0,21.0,12.6
110322.0,2013.0,11.0,3.0,22.0,10.6
110323.0,2013.0,11.0,3.0,23.0,9.3
110400.0,2013.0,11.0,4.0,0.0,9.0
110401.0,2013.0,11.0,4.0,1.0,9.1
110402.0,2013.0,11.0,4.0,2.0,10.8
110403.0,2013.0,11.0,4.0,3.0,9.9
110404.0,2013.0,11.0,4.0,4.0,9.3
110405.0,2013.0,11.0,4.0,5.0,9.4
110406.0,2013.0,11.0,4.0,6.0,10.2
110407.0,2013.0,11.0,4.0,7.0,11.0
110408.0,2013.0,11.0,4.0,8.0,11.3
110409.0,2013.0,11.0,4.0,9.0,11.6
110410.0,2013.0,11.0,4.0,10.0,11.8
110411.0,2013.0,11.0,4.0,11.0,11.5
110412.0,2013.0,11.0,4.0,12.0,11.2
110413.0,2013.0,11.0,4.0,13.0,10.9
110414.0,2013.0,11.0,4.0,14.0,11.4
110415.0,2013.0,11.0,4.0,15.0,12.0
110416.0,2013.0,11.0,4.0,16.0,12.0
110417.0,2013.0,11.0,4.0,17.0,12.0
110418.0,2013.0,11.0,4.0,18.0,11.8
110419.0,2013.0,11.0,4.0,19.0,11.6
110420.0,2013.0,11.0,4.0,20.0,11.4
110421.0,2013.0,11.0,4.0,21.0,11.3
110422.0,2013.0,11.0,4.0,22.0,11.2
110423.0,2013.0,11.0,4.0,23.0,11.1
110500.0,2013.0,11.0,5.0,0.0,10.8
110501.0,2013.0,11.0,5.0,1.0,10.9
110502.0,2013.0,11.0,5.0,2.0,10.7
110503.0,2013.0,11.0,5.0,3.0,10.7
110504.0,2013.0,11.0,5.0,4.0,9.4
110505.0,2013.0,11.0,5.0,5.0,8.0
110506.0,2013.0,11.0,5.0,6.0,8.0
110507.0,2013.0,11.0,5.0,7.0,6.9
110508.0,2013.0,11.0,5.0,8.0,7.2
110509.0,2013.0,11.0,5.0,9.0,8.9
110510.0,2013.0,11.0,5.0,10.0,11.3
110511.0,2013.0,11.0,5.0,11.0,13.4
110512.0,2013.0,11.0,5.0,12.0,14.4
110513.0,2013.0,11.0,5.0,13.0,15.1
110514.0,2013.0,11.0,5.0,14.0,16.2
110515.0,2013.0,11.0,5.0,15.0,16.6
110516.0,2013.0,11.0,5.0,16.0,15.8
110517.0,2013.0,11.0,5.0,17.0,14.5
110518.0,2013.0,11.0,5.0,18.0,12.4
110519.0,2013.0,11.0,5.0,19.0,10.5
110520.0,2013.0,11.0,5.0,20.0,10.2
110521.0,2013.0,11.0,5.0,21.0,10.6
110522.0,2013.0,11.0,5.0,22.0,10.8
110523.0,2013.0,11.0,5.0,23.0,10.7
110600.0,2013.0,11.0,6.0,0.0,10.3
110601.0,2013.0,11.0,6.0,1.0,10.2
110602.0,2013.0,11.0,6.0,2.0,10.3
110603.0,2013.0,11.0,6.0,3.0,10.6
110604.0,2013.0,11.0,6.0,4.0,10.9
110605.0,2013.0,11.0,6.0,5.0,11.3
110606.0,2013.0,11.0,6.0,6.0,11.8
110607.0,2013.0,11.0,6.0,7.0,11.5
110608.0,2013.0,11.0,6.0,8.0,11.3
110609.0,2013.0,11.0,6.0,9.0,13.2
110610.0,2013.0,11.0,6.0,10.0,15.5
110611.0,2013.0,11.0,6.0,11.0,17.0
110612.0,2013.0,11.0,6.0,12.0,18.6
110613.0,2013.0,11.0,6.0,13.0,19.5
110614.0,2013.0,11.0,6.0,14.0,20.0
110615.0,2013.0,11.0,6.0,15.0,20.4
110616.0,2013.0,11.0,6.0,16.0,20.4
110617.0,2013.0,11.0,6.0,17.0,18.7
110618.0,2013.0,11.0,6.0,18.0,15.4
110619.0,2013.0,11.0,6.0,19.0,15.4
110620.0,2013.0,11.0,6.0,20.0,13.2
110621.0,2013.0,11.0,6.0,21.0,12.2
110622.0,2013.0,11.0,6.0,22.0,11.5
110623.0,2013.0,11.0,6.0,23.0,11.4
110700.0,2013.0,11.0,7.0,0.0,11.3
110701.0,2013.0,11.0,7.0,1.0,10.4
110702.0,2013.0,11.0,7.0,2.0,9.6
110703.0,2013.0,11.0,7.0,3.0,9.0
110704.0,2013.0,11.0,7.0,4.0,8.3
110705.0,2013.0,11.0,7.0,5.0,8.4
110706.0,2013.0,11.0,7.0,6.0,8.2
110707.0,2013.0,11.0,7.0,7.0,7.7
110708.0,2013.0,11.0,7.0,8.0,8.0
110709.0,2013.0,11.0,7.0,9.0,9.4
110710.0,2013.0,11.0,7.0,10.0,12.3
110711.0,2013.0,11.0,7.0,11.0,13.5
110712.0,2013.0,11.0,7.0,12.0,14.8
110713.0,2013.0,11.0,7.0,13.0,15.5
110714.0,2013.0,11.0,7.0,14.0,16.3
110715.0,2013.0,11.0,7.0,15.0,16.8
110716.0,2013.0,11.0,7.0,16.0,16.0
110717.0,2013.0,11.0,7.0,17.0,15.0
110718.0,2013.0,11.0,7.0,18.0,13.8
110719.0,2013.0,11.0,7.0,19.0,13.5
110720.0,2013.0,11.0,7.0,20.0,13.4
110721.0,2013.0,11.0,7.0,21.0,13.4
110722.0,2013.0,11.0,7.0,22.0,13.3
110723.0,2013.0,11.0,7.0,23.0,13.1
110800.0,2013.0,11.0,8.0,0.0,13.2
110801.0,2013.0,11.0,8.0,1.0,13.3
110802.0,2013.0,11.0,8.0,2.0,12.8
110803.0,2013.0,11.0,8.0,3.0,12.7
110804.0,2013.0,11.0,8.0,4.0,12.7
110805.0,2013.0,11.0,8.0,5.0,12.9
110806.0,2013.0,11.0,8.0,6.0,13.0
110807.0,2013.0,11.0,8.0,7.0,12.8
110808.0,2013.0,11.0,8.0,8.0,12.7
110809.0,2013.0,11.0,8.0,9.0,12.8
110810.0,2013.0,11.0,8.0,10.0,13.6
110811.0,2013.0,11.0,8.0,11.0,14.1
110812.0,2013.0,11.0,8.0,12.0,14.3
110813.0,2013.0,11.0,8.0,13.0,14.2
110814.0,2013.0,11.0,8.0,14.0,14.2
110815.0,2013.0,11.0,8.0,15.0,14.2
110816.0,2013.0,11.0,8.0,16.0,14.1
110817.0,2013.0,11.0,8.0,17.0,13.4
110818.0,2013.0,11.0,8.0,18.0,12.9
110819.0,2013.0,11.0,8.0,19.0,12.9
110820.0,2013.0,11.0,8.0,20.0,12.9
110821.0,2013.0,11.0,8.0,21.0,12.6
110822.0,2013.0,11.0,8.0,22.0,12.6
110823.0,2013.0,11.0,8.0,23.0,12.7
110900.0,2013.0,11.0,9.0,0.0,12.6
110901.0,2013.0,11.0,9.0,1.0,12.7
110902.0,2013.0,11.0,9.0,2.0,12.7
110903.0,2013.0,11.0,9.0,3.0,12.8
110904.0,2013.0,11.0,9.0,4.0,12.9
110905.0,2013.0,11.0,9.0,5.0,12.9
110906.0,2013.0,11.0,9.0,6.0,12.8
110907.0,2013.0,11.0,9.0,7.0,12.8
110908.0,2013.0,11.0,9.0,8.0,12.8
110909.0,2013.0,11.0,9.0,9.0,12.9
110910.0,2013.0,11.0,9.0,10.0,13.1
110911.0,2013.0,11.0,9.0,11.0,14.4
110912.0,2013.0,11.0,9.0,12.0,15.5
110913.0,2013.0,11.0,9.0,13.0,16.1
110914.0,2013.0,11.0,9.0,14.0,15.9
110915.0,2013.0,11.0,9.0,15.0,15.9
110916.0,2013.0,11.0,9.0,16.0,15.6
110917.0,2013.0,11.0,9.0,17.0,15.2
110918.0,2013.0,11.0,9.0,18.0,14.2
110919.0,2013.0,11.0,9.0,19.0,12.4
110920.0,2013.0,11.0,9.0,20.0,12.0
110921.0,2013.0,11.0,9.0,21.0,11.1
110922.0,2013.0,11.0,9.0,22.0,10.4
110923.0,2013.0,11.0,9.0,23.0,10.1
111000.0,2013.0,11.0,10.0,0.0,10.1
111001.0,2013.0,11.0,10.0,1.0,10.3
111002.0,2013.0,11.0,10.0,2.0,9.9
111003.0,2013.0,11.0,10.0,3.0,9.1
